04.01.2018;56,9723
05.01.2018;56,8355
07.01.2018;56,989
08.01.2018;57,0909
09.01.2018;56,8599
10.01.2018;57,0209
11.01.2018;56,5032
12.01.2018;56,5874
13.01.2018;56,6102
14.01.2018;56,5487
15.01.2018;56,31
16.01.2018;56,4459
17.01.2018;56,865
18.01.2018;56,4937
19.01.2018;56,7099
20.01.2018;56,72149
21.01.2018;56,5925
22.01.2018;56,4604
23.01.2018;56,3472
24.01.2018;56,1836
25.01.2018;55,8807
26.01.2018;56,235
28.01.2018;56,207
29.01.2018;56,2796
30.01.2018;56,3178
31.01.2018;56,1787
01.02.2018;55,9429
02.02.2018;56,56
03.02.2018;56,5161
04.02.2018;56,414
05.02.2018;57,2865
06.02.2018;56,8471
07.02.2018;57,8096
08.02.2018;58,2836
09.02.2018;58,331
10.02.2018;58,331
11.02.2018;58,3177
12.02.2018;57,7513
13.02.2018;57,618
14.02.2018;56,6944
15.02.2018;56,3868
16.02.2018;56,3749
17.02.2018;56,3749
18.02.2018;56,441
19.02.2018;56,3782
20.02.2018;56,5141
21.02.2018;56,7134
22.02.2018;56,465
23.02.2018;56,2722
24.02.2018;56,2722
25.02.2018;56,3226
26.02.2018;55,6288
27.02.2018;56,2192
28.02.2018;56,3206
01.03.2018;56,7868
02.03.2018;56,78
03.03.2018;56,78
04.03.2018;56,953
05.03.2018;56,4128
06.03.2018;56,8376
07.03.2018;56,7877
08.03.2018;57,0826
09.03.2018;56,6227
11.03.2018;56,6535
12.03.2018;56,8664
13.03.2018;57,0439
14.03.2018;56,9377
15.03.2018;57,4118
16.03.2018;57,4856
18.03.2018;57,4605
19.03.2018;57,7288
20.03.2018;57,5033
21.03.2018;56,8357
22.03.2018;57,3104
23.03.2018;57,1984
24.03.2018;57,1984
25.03.2018;57,1165
26.03.2018;57,2153
27.03.2018;57,4056
28.03.2018;57,7187
29.03.2018;57,2542
30.03.2018;57,322
31.03.2018;57,0961
01.04.2018;57,1116
02.04.2018;57,4368
03.04.2018;57,624
04.04.2018;57,669
05.04.2018;57,6325
06.04.2018;57,969
07.04.2018;58,1199
08.04.2018;58,0685
09.04.2018;60,619
10.04.2018;62,9158
11.04.2018;62,4101
12.04.2018;62,0163
13.04.2018;61,9888
15.04.2018;62,015
16.04.2018;61,2228
17.04.2018;61,5147
18.04.2018;60,8357
19.04.2018;60,9542
20.04.2018;61,3518
21.04.2018;61,38735
22.04.2018;61,362
23.04.2018;61,7817
24.04.2018;61,51
25.04.2018;62,4009
26.04.2018;62,6763
27.04.2018;62,0912
29.04.2018;62,3202
30.04.2018;62,9331
01.05.2018;63,398
02.05.2018;63,7515
03.05.2018;62,9507
04.05.2018;62,937
05.05.2018;62,5
06.05.2018;62,4453
07.05.2018;62,8755
08.05.2018;63,4615
09.05.2018;63,0261
10.05.2018;61,7004
11.05.2018;61,88
12.05.2018;61,873
13.05.2018;61,7676
14.05.2018;61,8206
15.05.2018;62,236
16.05.2018;61,6496
17.05.2018;62,1329
18.05.2018;62,2874
19.05.2018;62,2874
20.05.2018;62,3435
21.05.2018;61,5312
22.05.2018;61,198
23.05.2018;61,2855
24.05.2018;61,5265
25.05.2018;62,17
26.05.2018;62,17
27.05.2018;62,1428
28.05.2018;62,2898
29.05.2018;62,8667
30.05.2018;62,097
31.05.2018;62,3044
01.06.2018;62,1712
02.06.2018;62,22775
03.06.2018;62,1503
04.06.2018;62,0209
05.06.2018;62,0716
06.06.2018;61,6766
07.06.2018;62,3415
08.06.2018;62,2954
09.06.2018;62,34413
10.06.2018;62,384
11.06.2018;62,7585
12.06.2018;63,0401
13.06.2018;62,5435
14.06.2018;62,562
15.06.2018;63,1259
17.06.2018;62,9802
18.06.2018;63,3731
19.06.2018;63,8088
20.06.2018;63,5617
21.06.2018;63,8439
22.06.2018;62,94
24.06.2018;62,942
25.06.2018;62,7535
26.06.2018;63,0786
27.06.2018;63,095
28.06.2018;62,8339
29.06.2018;62,7537
30.06.2018;62,7537
01.07.2018;62,939
02.07.2018;63,8054
03.07.2018;63,1165
04.07.2018;63,3301
05.07.2018;63,15
06.07.2018;62,9097
07.07.2018;62,9097
08.07.2018;62,9041
09.07.2018;62,3771
10.07.2018;61,7594
11.07.2018;62,3353
12.07.2018;62,2191
13.07.2018;62,5533
14.07.2018;62,5533
15.07.2018;62,485
16.07.2018;62,312
17.07.2018;62,6197
18.07.2018;62,9991
19.07.2018;63,5814
20.07.2018;63,437
21.07.2018;63,49206
22.07.2018;63,3682
23.07.2018;62,9454
24.07.2018;63,3431
25.07.2018;62,7911
26.07.2018;62,9185
27.07.2018;62,749
29.07.2018;62,6966
30.07.2018;62,2064
31.07.2018;62,2169
01.08.2018;62,9433
02.08.2018;63,2909
03.08.2018;63,307
05.08.2018;63,3053
06.08.2018;63,6854
07.08.2018;63,4822
08.08.2018;65,5624
09.08.2018;66,5632
10.08.2018;67,6559
12.08.2018;67,8152
13.08.2018;67,5916
14.08.2018;66,844
